custom/avg_center_dev,custom/routes_completed,custom/mean_reward,custom/avg_speed,custom/total_reward,custom/total_distance,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/approx_kl,train/std,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/value_loss
,,,,,,2217984,40065,2166,55,4632.9690628200005,5632.38,0.0064306096,766.4379272460938,-0.007462181255687028,-0.28023386001586914,0.06044921875,-15.66181901693344,-0.5638226270675659,21650,0.2,9.956152849625252e-05,1.2921550497412682
,,,,,,2219008,40083,2167,55,4632.9690628200005,5632.38,0.010812601,767.4796142578125,-0.014027703588362783,0.1950674057006836,0.09140625,-15.666719549894333,-0.389684796333313,21660,0.2,9.956132619384942e-05,0.6163426495157183
,,,,,,2220032,40102,2168,55,4632.9690628200005,5632.38,0.0075507574,773.5670166015625,-0.012162059772526846,0.29446619749069214,0.105859375,-15.673556226491929,-0.5673576593399048,21670,0.2,9.956112389165391e-05,0.4360015088692307
0.056341587647313604,6.683168316831683,0.8323537639416375,20.952725900283365,4706.128181326018,3000.116227779072,,,,,,,0.016621472,778.8983154296875,-0.02308640143601224,0.564759373664856,0.1935546875,-15.686013346910476,-0.7566232681274414,21680,0.2,9.956092158966603e-05,0.27269009142182765
,,,,,,2221056,40120,2169,55,4635.676437109999,5634.54,,,,,,,,,,,
,,,,,,2222080,40139,2170,55,4635.676437109999,5634.54,0.009146813,781.3585205078125,-0.009147902816766872,0.19815611839294434,0.07802734375,-15.695405864715577,6.673452854156494,21690,0.2,9.956071928788577e-05,5.342502800747752
,,,,,,2223104,40157,2171,55,4635.676437109999,5634.54,0.010437431,781.4364013671875,-0.013181154389167204,0.278728187084198,0.07587890625,-15.695840668678283,-0.2814137637615204,21700,0.2,9.956051698631311e-05,0.852424971293658
,,,,,,2224128,40175,2172,55,4635.676437109999,5634.54,0.007356687,784.5928344726562,-0.013077775441342965,0.26422661542892456,0.0853515625,-15.695735269784928,-0.5375627279281616,21710,0.2,9.956031468494808e-05,0.8580908123403788
,,,,,,2225152,40194,2173,55,4635.676437109999,5634.54,0.01209416,786.8701171875,-0.011557315295794979,0.5090608596801758,0.0830078125,-15.702258974313736,-0.6577355861663818,21720,0.2,9.956011238379067e-05,0.6430506048724055
,,,,,,2226176,40213,2174,55,4635.676437109999,5634.54,0.007145184,789.9851684570312,-0.01023322733817622,0.3490530848503113,0.0513671875,-15.708094710111618,-0.5134597420692444,21730,0.2,9.95599100828409e-05,1.073247828707099
0.0562708604233252,7.428571428571429,0.8225719960439495,21.184073829873938,4306.164399290075,3000.262387880357,,,,,,,0.010754142,788.8781127929688,-0.007006854008068331,0.40422743558883667,0.1015625,-15.712148028612138,-0.676624059677124,21740,0.2,9.955970778209872e-05,0.5572496644221246
,,,,,,2227200,40231,2175,55,4634.96995912,5634.02,,,,,,,,,,,
,,,,,,2228224,40250,2176,55,4634.96995912,5634.02,0.0068703964,791.1764526367188,-0.009585278260055929,0.2904542088508606,0.06298828125,-15.712989962100982,-0.5052735805511475,21750,0.2,9.955950548156417e-05,1.8689380367286503
,,,,,,2229248,40268,2177,55,4634.96995912,5634.02,0.008448385,789.8870239257812,-0.00813919939682819,0.40688687562942505,0.0498046875,-15.715889543294907,-0.46660342812538147,21760,0.2,9.955930318123722e-05,2.4575952578336
,,,,,,2230272,40286,2178,55,4634.96995912,5634.02,0.005768669,788.3052978515625,-0.010385041241534054,0.34356385469436646,0.0716796875,-15.712940084934235,-0.6741340160369873,21770,0.2,9.955910088111791e-05,1.1719393990933895
,,,,,,2231296,40304,2179,55,4634.96995912,5634.02,0.025819328,790.6085205078125,-0.007881000835914165,0.653538703918457,0.12109375,-15.712301433086395,-0.6958709955215454,21780,0.2,9.95588985812062e-05,0.39762883838266133
0.055135598503453044,6.095693779904306,0.8306794210051347,21.02850856157754,4456.595093692547,3000.0775449995417,,,,,,,0.007872477,790.637939453125,-0.012970941176172346,0.5836029052734375,0.08857421875,-15.715668767690659,-0.5034189224243164,21790,0.2,9.955869628150211e-05,0.9417710263282061
,,,,,,2232320,40323,2180,55,4629.66503054,5626.9,,,,,,,,,,,
,,,,,,2233344,40341,2181,55,4629.66503054,5626.9,0.0055985353,791.1495971679688,-0.004824076383374632,0.22971928119659424,0.0193359375,-15.719141185283661,0.3583260774612427,21800,0.2,9.955849398200566e-05,7.392219448834657
,,,,,,2234368,40360,2182,55,4629.66503054,5626.9,0.005885016,794.7774658203125,-0.01353065954754129,0.15558576583862305,0.05,-15.725591427087783,-0.6066251397132874,21810,0.2,9.955829168271682e-05,1.1319546038284898
