custom/routes_completed,custom/total_distance,custom/avg_speed,custom/total_reward,custom/mean_reward,custom/avg_center_dev,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/loss,train/clip_fraction,train/value_loss,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl
,,,,,,3958.78,30541,3085.3123891400005,25,772,790528,,,,,,,,,,,
,,,,,,3958.78,30581,3085.3123891400005,25,773,791552,0.1960192322731018,6.325921058654785,0.0978515625,8.41398745328188,-6.797370752692222,0.2,7.624386787414551,-0.013439835363533348,5.4699431706623994e-05,7720,0.013482141
,,,,,,3958.78,30621,3085.3123891400005,25,774,792576,0.1813107132911682,-0.2248130440711975,0.1587890625,0.6641009001992643,-6.800820794701576,0.2,7.639750003814697,-0.0183108146651648,5.4649668255744e-05,7730,0.017786246
,,,,,,3958.78,30660,3085.3123891400005,25,775,793600,0.531432718038559,0.0699458122253418,0.158984375,1.2100955737754702,-6.804252308607102,0.2,7.649910926818848,-0.02209905900526792,5.4599927873536004e-05,7740,0.025305223
,,,,,,3958.78,30698,3085.3123891400005,25,776,794624,0.5383186936378479,0.07395094633102417,0.18955078125,1.2122416224330663,-6.80791189968586,0.2,7.670281410217285,-0.024597427755361424,5.455021056000001e-05,7750,0.013879711
,,,,,,3958.78,30737,3085.3123891400005,25,777,795648,0.6639286577701569,-0.22899708151817322,0.1400390625,0.6357847483828664,-6.810847851634025,0.2,7.666338920593262,-0.026303986564744263,5.4500516315136014e-05,7760,0.014151277
7.777777777777778,3000.072888155235,21.26506176879406,4978.291991441169,0.8247667315177549,0.06350997617001125,,,,,,,0.46871715784072876,-0.1927725374698639,0.14404296875,0.9411485878750682,-6.81212592124939,0.2,7.67396354675293,-0.01604192500235513,5.4450845138944005e-05,7770,0.014410878
,,,,,,3959.63,30778,3087.8601586000004,25,778,796672,,,,,,,,,,,
,,,,,,3959.63,30818,3087.8601586000004,25,779,797696,0.19284379482269287,0.5522986650466919,0.1431640625,5.900698862038553,-6.814273795485496,0.2,7.681915760040283,-0.00910292393527925,5.4401197031424e-05,7780,0.011163665
,,,,,,3959.63,30857,3087.8601586000004,25,780,798720,0.39926767349243164,-0.15557903051376343,0.11396484375,1.165160307660699,-6.817322245240211,0.2,7.692752838134766,-0.019766362867085264,5.4351571992576e-05,7790,0.013938872
,,,,,,3959.63,30896,3087.8601586000004,25,781,799744,0.6053968071937561,-0.277047723531723,0.158203125,0.48693535625934603,-6.8198054194450375,0.2,7.6961588859558105,-0.022452809382230043,5.43019700224e-05,7800,0.02011356
,,,,,,3959.63,30934,3087.8601586000004,25,782,800768,0.5794045925140381,-0.1823933720588684,0.1244140625,0.7973964905366302,-6.821199429035187,0.2,7.70671272277832,-0.02507468041148968,5.4252391120896e-05,7810,0.015863799
5.7626112759643915,3000.1056837823708,21.268747057399814,4830.2565252771155,0.8387318154674623,0.058627933370220715,,,,,,,0.4321279525756836,-0.20686686038970947,0.16591796875,0.556605807505548,-6.8244981408119205,0.2,7.72174072265625,-0.028711202373960985,5.420283528806401e-05,7820,0.016001504
,,,,,,3960.72,30975,3091.58949322,25,783,801792,,,,,,,,,,,
,,,,,,3960.72,31014,3091.58949322,25,784,802816,0.07311445474624634,16.954669952392578,0.13583984375,10.386131754145026,-6.827613961696625,0.2,7.729569435119629,-0.009431457839673385,5.415330252390401e-05,7830,0.012126948
,,,,,,3960.72,31055,3091.58949322,25,785,803840,0.3827841281890869,-0.194756418466568,0.12900390625,0.9631878299638629,-6.831688812375068,0.2,7.746246814727783,-0.023425442195730284,5.410379282841601e-05,7840,0.0139242485
,,,,,,3960.72,31093,3091.58949322,25,786,804864,0.48453301191329956,-0.08071866631507874,0.13076171875,1.1514439379796386,-6.835234597325325,0.2,7.751974105834961,-0.01971420272020623,5.40543062016e-05,7850,0.016849224
,,,,,,3960.72,31132,3091.58949322,25,787,805888,0.45223069190979004,-0.11727738380432129,0.18330078125,1.1417684792540967,-6.840033262968063,0.2,7.7808427810668945,-0.02606862905086018,5.400484264345599e-05,7860,0.016518395
,,,,,,3960.72,31173,3091.58949322,25,788,806912,0.8348043113946915,-0.3098996877670288,0.14521484375,0.40867384085431696,-6.845522764325142,0.2,7.795389175415039,-0.024402607587398963,5.3955402153984e-05,7870,0.015113566
,,,,,,3960.72,31211,3091.58949322,25,789,807936,0.6351644098758698,-0.01809138059616089,0.14677734375,0.8796019781380892,-6.84913340806961,0.2,7.810573577880859,-0.02898192123393528,5.3905984733184e-05,7880,0.016728649
7.833887043189369,3000.2482523310464,21.06415909574373,5165.920647714847,0.8173925075498176,0.06730735707676143,,,,,,,0.6869917511940002,-0.030387699604034424,0.1623046875,0.8435673112049699,-6.851805001497269,0.2,7.823916435241699,-0.02249806828913279,5.3856590381056e-05,7890,0.019948209
,,,,,,3968.21,31251,3099.1719357399993,25,790,808960,,,,,,,,,,,
,,,,,,3968.21,31290,3099.1719357399993,25,791,809984,0.09105664491653442,0.4623260498046875,0.090625,11.051033494994044,-6.853495684266091,0.2,7.828432083129883,-0.012963431444950402,5.38072190976e-05,7900,0.011879728
,,,,,,3968.21,31330,3099.1719357399993,25,792,811008,0.6496269404888153,0.26946231722831726,0.125390625,1.3304165394976735,-6.856869995594025,0.2,7.849477767944336,-0.027218240476213396,5.375787088281601e-05,7910,0.012019487
,,,,,,3968.21,31370,3099.1719357399993,25,793,812032,0.7456876635551453,-0.059321075677871704,0.153125,1.1981566838920117,-6.861680826544761,0.2,7.865118026733398,-0.024782402970595287,5.370854573670399e-05,7920,0.01521302
,,,,,,3968.21,31409,3099.1719357399993,25,794,813056,0.5453709065914154,0.07434245944023132,0.1123046875,1.021871353685856,-6.864573934674263,0.2,7.876893043518066,-0.017676292383112014,5.3659243659264005e-05,7930,0.0117413895
8.29084380610413,3000.1507264405955,20.903955246497496,4509.038512488606,0.8106865358663441,0.07290217580394179,,,,,,,0.7469590902328491,-0.24228999018669128,0.18388671875,0.5627164105884731,-6.867210695147515,0.2,7.8871002197265625,-0.025664778682403265,5.360996465049599e-05,7940,0.026424931
,,,,,,3969.13,31448,3101.2751796099997,25,795,814080,,,,,,,,,,,
,,,,,,3969.13,31488,3101.2751796099997,25,796,815104,0.07956969738006592,0.682159960269928,0.0978515625,9.42036546766758,-6.870008119940758,0.2,7.9023518562316895,-0.01039162291563116,5.356070871039999e-05,7950,0.010845549
,,,,,,3969.13,31526,3101.2751796099997,25,797,816128,0.3315851092338562,-0.17813988029956818,0.13857421875,1.0348625702783465,-6.874342834949493,0.2,7.921811103820801,-0.023710769129684194,5.3511475838976e-05,7960,0.017558727
,,,,,,3969.13,31566,3101.2751796099997,25,798,817152,0.5122454762458801,-0.2508922219276428,0.17021484375,0.6780053327791393,-6.880613839626312,0.2,7.95274019241333,-0.024553629255387933,5.3462266036224e-05,7970,0.029360991
,,,,,,3969.13,31606,3101.2751796099997,25,799,818176,0.4008089303970337,-0.09013944864273071,0.14384765625,1.326784415356815,-6.8877260208129885,0.2,7.970434188842773,-0.02096432089456357,5.3413079302144006e-05,7980,0.012923627
9.118243243243244,3000.0854005739093,20.91448053659966,4279.36260480055,0.7974958264630171,0.07897090135764685,,,,,,,0.6758552491664886,-0.01736798882484436,0.11748046875,1.435251747444272,-6.890375226736069,0.2,7.974413871765137,-0.02293829348636791,5.3363915636736005e-05,7990,0.01098996
,,,,,,3961.95,31646,3094.7401619299994,25,800,819200,,,,,,,,,,,
,,,,,,3961.95,31685,3094.7401619299994,25,801,820224,0.32885974645614624,0.4989532232284546,0.093359375,7.967050311341882,-6.89257248044014,0.2,7.987680435180664,-0.016223185515264048,5.3314775040000004e-05,8000,0.009406704
,,,,,,3961.95,31723,3094.7401619299994,25,802,821248,0.6537539958953857,-0.07788160443305969,0.1482421875,1.0149974575266243,-6.897524383664131,0.2,8.012140274047852,-0.02075497211772017,5.3265657511936e-05,8010,0.014621742
,,,,,,3961.95,31761,3094.7401619299994,25,803,822272,0.857219934463501,-0.2559289336204529,0.17919921875,0.7257119229063391,-6.901632976531983,0.2,8.016651153564453,-0.027576653019059448,5.321656305254399e-05,8020,0.02044962
,,,,,,3961.95,31802,3094.7401619299994,25,804,823296,0.5628030002117157,-0.1597021073102951,0.1830078125,0.7613024022430182,-6.903244537115097,0.2,8.024809837341309,-0.01988953258260153,5.3167491661823987e-05,8030,0.016976917
9.002923976608187,3057.460653007496,21.196869625073955,4154.237839558518,0.8008941275416461,0.08454641102848852,,,,,,,0.3299717903137207,-0.1598776876926422,0.16103515625,1.1307864373549819,-6.905995824933052,0.2,8.041637420654297,-0.02200176288606599,5.3118443339776e-05,8040,0.018279284
,,,,,,3956.89,31841,3089.80884464,25,805,824320,,,,,,,,,,,
,,,,,,3956.89,31881,3089.80884464,25,806,825344,0.25761878490448,0.9633958339691162,0.08046875,10.305994994938374,-6.91002327799797,0.2,8.051342010498047,-0.011259620584314688,5.30694180864e-05,8050,0.010421449
,,,,,,3956.89,31921,3089.80884464,25,807,826368,0.2663562297821045,-0.15113258361816406,0.15205078125,1.4595738913863898,-6.914220023155212,0.2,8.075507164001465,-0.021065923693822697,5.302041590169601e-05,8060,0.015334357
,,,,,,3956.89,31961,3089.80884464,25,808,827392,0.6213050484657288,-0.07882004976272583,0.183203125,1.2371724547818304,-6.918624126911164,0.2,8.089094161987305,-0.021968119143275545,5.297143678566402e-05,8070,0.014215458
,,,,,,3956.89,31999,3089.80884464,25,809,828416,0.7701928615570068,-0.1761060655117035,0.13486328125,0.7765749158337713,-6.923071816563606,0.2,8.108566284179688,-0.02726903448929079,5.2922480738304e-05,8080,0.012834416
,,,,,,3956.89,32040,3089.80884464,25,810,829440,0.15394794940948486,-0.13724267482757568,0.14755859375,0.6695865295827389,-6.927707907557488,0.2,8.129061698913574,-0.01889227331848815,5.2873547759616006e-05,8090,0.014283946
7.313725490196078,3000.4398284053896,21.73171512915788,4455.391854760851,0.8200610813106665,0.07388885444944387,,,,,,,0.30193883180618286,-0.25304800271987915,0.18134765625,0.6121075884439051,-6.934408202767372,0.2,8.17358112335205,-0.025562565500149504,5.2824637849599996e-05,8100,0.014936804
,,,,,,3957.14,32080,3091.23705772,25,811,830464,,,,,,,,,,,
,,,,,,3957.14,32120,3091.23705772,25,812,831488,0.5211850106716156,-0.12506529688835144,0.127734375,4.716576105728746,-6.941883131861687,0.2,8.196946144104004,-0.011709352303296328,5.2775751008256e-05,8110,0.009845678
,,,,,,3957.14,32159,3091.23705772,25,813,832512,0.6232732832431793,-0.0648621916770935,0.1265625,1.230425412207842,-6.947728186845779,0.2,8.226282119750977,-0.02084118577768095,5.2726887235583996e-05,8120,0.016170006
,,,,,,3957.14,32198,3091.23705772,25,814,833536,0.6792438924312592,0.06516614556312561,0.12607421875,1.3672230638563634,-6.952216255664825,0.2,8.236433982849121,-0.013888666033744812,5.2678046531584005e-05,8130,0.010525823
,,,,,,3957.14,32238,3091.23705772,25,815,834560,0.8088244646787643,-0.14097383618354797,0.15654296875,0.8086392844095827,-6.955334547162056,0.2,8.250301361083984,-0.026311816845554857,5.262922889625601e-05,8140,0.012973638
,,,,,,3957.14,32277,3091.23705772,25,816,835584,0.8476550132036209,-0.2386268526315689,0.17822265625,0.6265283092856407,-6.959093147516251,0.2,8.25654411315918,-0.02793751135468483,5.25804343296e-05,8150,0.01591431
6.7486910994764395,3000.14073789143,21.72625045844732,4938.654250673058,0.8055218154743204,0.08655225401917398,,,,,,,0.5609949231147766,0.048111021518707275,0.130859375,1.0546976571902633,-6.960730561614037,0.2,8.266797065734863,-0.024594137660460546,5.253166283161599e-05,8160,0.014923824
,,,,,,3968.34,32315,3100.00606965,25,817,836608,,,,,,,,,,,
,,,,,,3968.34,32354,3100.00606965,25,818,837632,0.05851238965988159,1.1940207481384277,0.098828125,9.926398757100106,-6.964174374938011,0.2,8.282976150512695,-0.011722250189632178,5.2482914402303994e-05,8170,0.012051968
,,,,,,3968.34,32392,3100.00606965,25,819,838656,0.3275071382522583,0.11947935819625854,0.12158203125,1.5262376291677355,-6.966023182868957,0.2,8.28447151184082,-0.02263809818541631,5.243418904166399e-05,8180,0.01379828
,,,,,,3968.34,32430,3100.00606965,25,820,839680,0.6510198712348938,-0.13322994112968445,0.16689453125,0.9597243616357446,-6.967798495292664,0.2,8.30086612701416,-0.024675874126842245,5.2385486749696004e-05,8190,0.015661748
,,,,,,3968.34,32468,3100.00606965,25,821,840704,0.7073763906955719,-0.15234529972076416,0.1603515625,0.7383309707045556,-6.971250984072685,0.2,8.318815231323242,-0.027948243264108896,5.23368075264e-05,8200,0.016660921
,,,,,,3968.34,32506,3100.00606965,25,822,841728,0.2533183693885803,-0.1254575550556183,0.1609375,0.6324642009101809,-6.9725851088762285,0.2,8.32280158996582,-0.024339278030674906,5.228815137177601e-05,8210,0.018525533
9.92931392931393,3000.0023130627815,21.17601516712902,4947.250000080198,0.7957616213736848,0.08970009511978597,,,,,,,0.3521425127983093,0.12955442070960999,0.17138671875,0.6821643869392574,-6.974830916523933,0.2,8.34622573852539,-0.02297618559678085,5.2239518285824e-05,8220,0.018029002
,,,,,,3973.27,32547,3103.09035505,25,823,842752,,,,,,,,,,,
,,,,,,3973.27,32585,3103.09035505,25,824,843776,0.0521511435508728,1.084603190422058,0.11396484375,9.744492978602647,-6.97739976644516,0.2,8.3518705368042,-0.016181274375412613,5.219090826854401e-05,8230,0.008503633
,,,,,,3973.27,32625,3103.09035505,25,825,844800,0.5219632089138031,-0.1137346625328064,0.11591796875,0.9514952585101127,-6.978805992007255,0.2,8.351595878601074,-0.024388105142861605,5.2142321319935994e-05,8240,0.015258585
,,,,,,3973.27,32663,3103.09035505,25,826,845824,0.6278482973575592,-0.06461912393569946,0.12939453125,1.068583879992366,-6.98191801905632,0.2,8.382660865783691,-0.01772822510683909,5.209375743999999e-05,8250,0.013644028
,,,,,,3973.27,32701,3103.09035505,25,827,846848,0.5589916706085205,-0.08304199576377869,0.16796875,0.8423927934840322,-6.987378096580505,0.2,8.409618377685547,-0.027254300739150493,5.2045216628735994e-05,8260,0.018248169
,,,,,,3973.27,32742,3103.09035505,25,828,847872,0.5195736885070801,-0.19793318212032318,0.1388671875,0.7758436072617769,-6.991347795724868,0.2,8.418745994567871,-0.02381035095313564,5.1996698886144e-05,8270,0.014125433
6.620865139949109,3000.2394168004394,21.62106798027195,4950.099212018701,0.8295792210522375,0.06856989825270343,,,,,,,0.6228904724121094,-0.21549400687217712,0.13974609375,0.7003537690266967,-6.992269620299339,0.2,8.41749382019043,-0.02323019666946493,5.1948204212224e-05,8280,0.013679854
,,,,,,3981.55,32782,3111.4050692399996,25,829,848896,,,,,,,,,,,
,,,,,,3981.55,32822,3111.4050692399996,25,830,849920,0.14538812637329102,0.17599239945411682,0.12333984375,9.110184141248464,-6.99322073161602,0.2,8.424866676330566,-0.011546471307519823,5.1899732606976005e-05,8290,0.024235975
,,,,,,3981.55,32860,3111.4050692399996,25,831,850944,-0.2592824697494507,0.02901250123977661,0.1375,1.1147396866232158,-6.996981927752495,0.2,8.441155433654785,-0.025847303145565093,5.185128407040001e-05,8300,0.013627459
,,,,,,3981.55,32900,3111.4050692399996,25,832,851968,0.16371744871139526,-0.022463977336883545,0.13388671875,0.9397910101339221,-7.0009948164224625,0.2,8.458498001098633,-0.02545037296367809,5.1802858602495996e-05,8310,0.015389305
,,,,,,3981.55,32939,3111.4050692399996,25,833,852992,0.8046547472476959,-0.24442121386528015,0.152734375,0.5898132381029427,-7.004490345716476,0.2,8.471231460571289,-0.029118315363302828,5.175445620326401e-05,8320,0.018579341
8.219753086419754,3000.2888793325983,21.69905150988417,4515.108601582458,0.8176582038360118,0.07171075038138063,,,,,,,0.6627427637577057,-0.2340625524520874,0.1798828125,0.6180502255447209,-7.007608231902123,0.2,8.480640411376953,-0.02653107465011999,5.170607687270399e-05,8330,0.018660832
,,,,,,3979.3,32979,3109.4247100199996,25,834,854016,,,,,,,,,,,
,,,,,,3979.3,33018,3109.4247100199996,25,835,855040,0.3717448115348816,3.507190704345703,0.122265625,3.5535618543624876,-7.009892106056213,0.2,8.497800827026367,-0.01540025782887824,5.165772061081599e-05,8340,0.014976272
,,,,,,3979.3,33056,3109.4247100199996,25,836,856064,0.49602317810058594,-0.2419457584619522,0.14638671875,0.7160161720588804,-7.01309597492218,0.2,8.515042304992676,-0.023948061891132966,5.16093874176e-05,8350,0.015826661
,,,,,,3979.3,33095,3109.4247100199996,25,837,857088,0.31158506870269775,0.10051479935646057,0.0697265625,2.887652475386858,-7.015597113966942,0.2,8.524675369262695,-0.019858504680451007,5.1561077293056e-05,8360,0.010648428
,,,,,,3979.3,33135,3109.4247100199996,25,838,858112,0.85688216984272,-0.13527807593345642,0.12060546875,0.9261585021391511,-7.018596264719963,0.2,8.54638385772705,-0.025822517496999355,5.151279023718401e-05,8370,0.0141655505
,,,,,,3979.3,33174,3109.4247100199996,25,839,859136,0.7801592350006104,-0.13618409633636475,0.148828125,0.8657571536488831,-7.0233595937490465,0.2,8.57142448425293,-0.025829921482363717,5.146452624998401e-05,8380,0.015874945
7.463709677419355,3000.238648640923,21.33089837685672,5055.855854597585,0.8148035220946954,0.07477429317352541,,,,,,,0.5643196403980255,-0.08260968327522278,0.15234375,1.0045828063040971,-7.028335070610046,0.2,8.585139274597168,-0.02327143155853264,5.1416285331456e-05,8390,0.017824989
,,,,,,3987.05,33214,3117.14014453,25,840,860160,,,,,,,,,,,
,,,,,,3987.05,33252,3117.14014453,25,841,861184,0.0769047737121582,1.1743890047073364,0.06953125,9.611662885546684,-7.030183726549149,0.2,8.590897560119629,-0.013980198156787083,5.13680674816e-05,8400,0.013021102
,,,,,,3987.05,33291,3117.14014453,25,842,862208,0.044520437717437744,-0.024400681257247925,0.12919921875,1.442833897098899,-7.031601610779762,0.2,8.599771499633789,-0.021411960618570446,5.1319872700415996e-05,8410,0.013808308
,,,,,,3987.05,33330,3117.14014453,25,843,863232,0.17955267429351807,-0.07474350929260254,0.12841796875,1.3637587789446115,-7.034869420528412,0.2,8.62162971496582,-0.02295725204749033,5.1271700987904e-05,8420,0.0134211
,,,,,,3987.05,33369,3117.14014453,25,844,864256,0.14126217365264893,0.2097548246383667,0.1703125,0.7054820524528622,-7.0401499450206755,0.2,8.64364242553711,-0.025151333556277678,5.1223552344064e-05,8430,0.017860962
9.086363636363636,3000.1338786769193,21.167799493447674,3814.233150649888,0.8072451112486536,0.07877037956461969,,,,,,,0.3379441499710083,-0.16333790123462677,0.1935546875,0.9337147435173392,-7.043399903178215,0.2,8.654640197753906,-0.02451730984612368,5.1175426768896003e-05,8440,0.0156154
,,,,,,3984.56,33408,3117.24060429,25,845,865280,,,,,,,,,,,
,,,,,,3984.56,33446,3117.24060429,25,846,866304,0.23182541131973267,2.7138588428497314,0.087890625,8.422634736821056,-7.045937258005142,0.2,8.663362503051758,-0.014616698189638556,5.112732426240001e-05,8450,0.00873668
,,,,,,3984.56,33485,3117.24060429,25,847,867328,-0.06760430335998535,-0.17691780626773834,0.14189453125,1.188760081678629,-7.048391389846802,0.2,8.67690372467041,-0.025727596861543134,5.1079244824576e-05,8460,0.013136275
,,,,,,3984.56,33526,3117.24060429,25,848,868352,-0.02537381649017334,0.29064616560935974,0.14375,1.2432002242654563,-7.0514463007450106,0.2,8.696325302124023,-0.021799652616027742,5.103118845542401e-05,8470,0.013741747
,,,,,,3984.56,33565,3117.24060429,25,849,869376,0.26551222801208496,-0.21577149629592896,0.1328125,0.6425454185344279,-7.055672442913055,0.2,8.717129707336426,-0.02241267924546264,5.098315515494398e-05,8480,0.013134118
9.035,3000.1749806927983,21.374105954246225,4232.649871830195,0.821554711147165,0.06747767695702203,,,,,,,0.35643327236175537,-0.22124160826206207,0.13994140625,0.8731454512104392,-7.059133931994438,0.2,8.733894348144531,-0.02282554531702772,5.093514492313599e-05,8490,0.014225155
,,,,,,3977.69,33606,3115.9020021600004,25,850,870400,,,,,,,,,,,
,,,,,,3977.69,33645,3115.9020021600004,25,851,871424,0.25129181146621704,1.3364571332931519,0.1072265625,9.09257830530405,-7.06261585354805,0.2,8.744832038879395,-0.014320195757318289,5.088715776e-05,8500,0.012086233
,,,,,,3977.69,33684,3115.9020021600004,25,852,872448,0.20617836713790894,-0.00075531005859375,0.133984375,1.149756058305502,-7.066861841082573,0.2,8.768269538879395,-0.027331641723867504,5.0839193665536006e-05,8510,0.015983077
,,,,,,3977.69,33725,3115.9020021600004,25,853,873472,0.6317219436168671,-0.18267911672592163,0.16552734375,0.6984912636689842,-7.068695923686027,0.2,8.760274887084961,-0.025496720988303422,5.079125263974401e-05,8520,0.023165956
,,,,,,3977.69,33764,3115.9020021600004,25,854,874496,0.7528902143239975,-0.3358795642852783,0.1970703125,0.41596271218732,-7.068502503633499,0.2,8.769712448120117,-0.02990538236917928,5.0743334682624014e-05,8530,0.023516364
5.657216494845361,3000.3038714858703,22.053387652085917,4692.119356262623,0.8231788344320391,0.06842536714583146,,,,,,,0.6560563147068024,-0.2320592701435089,0.13837890625,0.82228979235515,-7.07187180519104,0.2,8.788487434387207,-0.023064475588034837,5.069543979417601e-05,8540,0.015993515
,,,,,,3977.64,33805,3118.32480922,25,855,875520,,,,,,,,,,,
,,,,,,3977.64,33845,3118.32480922,25,856,876544,0.03847694396972656,2.81697940826416,0.10947265625,9.878796514123678,-7.0759034126997,0.2,8.800070762634277,-0.012817935505881905,5.0647567974400007e-05,8550,0.010604067
,,,,,,3977.64,33884,3118.32480922,25,857,877568,0.4059743881225586,-0.2368146777153015,0.1646484375,1.0309199230745434,-7.079512944817543,0.2,8.818695068359375,-0.021500763233052566,5.059971922329599e-05,8560,0.01990458
,,,,,,3977.64,33923,3118.32480922,25,858,878592,0.317510187625885,-0.21668481826782227,0.1537109375,0.6697522006928921,-7.083499431610107,0.2,8.837104797363281,-0.02750221549067646,5.0551893540864e-05,8570,0.016040545
,,,,,,3977.64,33963,3118.32480922,25,859,879616,0.5744833946228027,-0.2716279923915863,0.15771484375,0.7020628085359931,-7.087469777464866,0.2,8.849356651306152,-0.024797197629231958,5.0504090927104e-05,8580,0.02026508
5.167919799498747,3000.051589119248,21.735944585380764,4483.035693439827,0.8272809915925128,0.06513469580513326,,,,,,,0.4903438687324524,-0.22764374315738678,0.13828125,0.5145353433676064,-7.0909911572933195,0.2,8.874242782592773,-0.02071103557245806,5.045631138201601e-05,8590,0.012696203
,,,,,,3982.7,34003,3125.76544311,25,860,880640,,,,,,,,,,,
,,,,,,3982.7,34042,3125.76544311,25,861,881664,0.07303774356842041,5.994704723358154,0.1873046875,8.82583441659808,-7.095058345794678,0.2,8.884689331054688,-0.012968116824049502,5.040855490560001e-05,8600,0.007022273
,,,,,,3982.7,34082,3125.76544311,25,862,882688,0.35826778411865234,-0.22529149055480957,0.1244140625,1.1969378273934126,-7.098909229040146,0.2,8.911565780639648,-0.02666282735299319,5.0360821497856013e-05,8610,0.015743468
,,,,,,3982.7,34120,3125.76544311,25,863,883712,0.5238668322563171,-0.21243488788604736,0.128515625,0.5344201555475593,-7.102670067548752,0.2,8.92872428894043,-0.02328964226762764,5.0313111158784005e-05,8620,0.011310154
,,,,,,3982.7,34161,3125.76544311,25,864,884736,0.62814000248909,-0.22187547385692596,0.1296875,0.6934227150864899,-7.1044056713581085,0.2,8.933856010437012,-0.024511983629781752,5.026542388838401e-05,8630,0.013225439
,,,,,,3982.7,34202,3125.76544311,25,865,885760,0.2688964605331421,-0.15131086111068726,0.1712890625,0.9108600253239274,-7.10661506652832,0.2,8.946863174438477,-0.025569223705679177,5.021775968665599e-05,8640,0.014520537
7.970930232558139,3000.2064156618435,21.21759730149365,4605.578109773591,0.8349488958980403,0.061714289098917845,,,,,,,0.2912299633026123,-0.19016708433628082,0.1669921875,0.7523234879598022,-7.109224286675453,0.2,8.960546493530273,-0.020168713096063585,5.01701185536e-05,8650,0.015562033
,,,,,,3982.1,34243,3127.1518423699995,25,866,886784,,,,,,,,,,,
,,,,,,3982.1,34281,3127.1518423699995,25,867,887808,0.09113991260528564,0.2117457389831543,0.09072265625,8.596953189000487,-7.111411678791046,0.2,8.971261978149414,-0.014546872946084477,5.0122500489216e-05,8660,0.009496016
,,,,,,3982.1,34321,3127.1518423699995,25,868,888832,0.17858290672302246,-0.2437441051006317,0.1693359375,0.6833718102425337,-7.11448601782322,0.2,8.988424301147461,-0.024988946225494146,5.0074905493504005e-05,8670,0.015395553
,,,,,,3982.1,34360,3127.1518423699995,25,869,889856,0.411845862865448,-0.08799326419830322,0.13193359375,1.1362012645229698,-7.119103500247002,0.2,9.011520385742188,-0.026245711679803208,5.002733356646401e-05,8680,0.018467255
,,,,,,3982.1,34399,3127.1518423699995,25,870,890880,0.39996278285980225,-0.26515448093414307,0.134375,0.9888938554562628,-7.1241475045681,0.2,9.028779983520508,-0.028544764185789974,4.997978470809601e-05,8690,0.013495149
,,,,,,3982.1,34439,3127.1518423699995,25,871,891904,0.47166740894317627,-0.25562119483947754,0.1427734375,0.7349450065754354,-7.127697426080704,0.2,9.037191390991211,-0.02424377725692466,4.99322589184e-05,8700,0.017015342
6.788150807899461,3000.0967698788736,21.343461527419933,4776.60102505219,0.8274036073189313,0.06344906518735668,,,,,,,-0.07412898540496826,-0.18969254195690155,0.1638671875,0.39367854725569484,-7.129292124509812,0.2,9.048177719116211,-0.030336002900730817,4.988475619737601e-05,8710,0.025799239
,,,,,,3987.31,34479,3133.6876504399993,25,872,892928,,,,,,,,,,,
,,,,,,3987.31,34518,3133.6876504399993,25,873,893952,0.2577122449874878,-0.14866885542869568,0.12587890625,6.405032474175096,-7.13184269964695,0.2,9.062533378601074,-0.021125205321004613,4.983727654502399e-05,8720,0.015741087
,,,,,,3987.31,34556,3133.6876504399993,25,874,894976,0.48042577505111694,-0.17760558426380157,0.16484375,0.784593285806477,-7.135549420118332,0.2,9.088227272033691,-0.026833191834157333,4.9789819961343995e-05,8730,0.018160671
,,,,,,3987.31,34595,3133.6876504399993,25,875,896000,0.471998929977417,-0.206971675157547,0.11689453125,0.9527521535754204,-7.140948912501335,0.2,9.11642074584961,-0.018698588880943133,4.9742386446336e-05,8740,0.013839963
,,,,,,3987.31,34633,3133.6876504399993,25,876,897024,0.4055759906768799,-0.060609370470047,0.148046875,1.02306948043406,-7.144862073659897,0.2,9.119122505187988,-0.024718446657061577,4.9694976000000006e-05,8750,0.018048653
6.560157790927022,3000.392440963071,21.267953748934907,4275.8227770951235,0.829290686015346,0.0620112274519375,,,,,,,0.44963955879211426,-0.29870641231536865,0.15771484375,0.5558315917849541,-7.147130542993546,0.2,9.13415813446045,-0.026648238656343894,4.964758862233601e-05,8760,0.01408691
,,,,,,3980.75,34672,3131.60285664,25,877,898048,,,,,,,,,,,
,,,,,,3980.75,34713,3131.60285664,25,878,899072,0.2736027240753174,7.483516693115234,0.0712890625,6.924200093559921,-7.149603366851807,0.2,9.14280891418457,-0.009861542150611058,4.9600224313343995e-05,8770,0.00758766
,,,,,,3980.75,34752,3131.60285664,25,879,900096,0.4264836311340332,-0.06356874108314514,0.17685546875,0.963410478644073,-7.152802354097366,0.2,9.170401573181152,-0.011768355674576014,4.9552883073024e-05,8780,0.023225468
,,,,,,3980.75,34791,3131.60285664,25,880,901120,0.3377634882926941,-0.24268120527267456,0.15341796875,0.6836514119058847,-7.160207435488701,0.2,9.205297470092773,-0.01869624460232444,4.950556490137599e-05,8790,0.012195109
,,,,,,3980.75,34830,3131.60285664,25,881,902144,0.5224314332008362,-0.14400407671928406,0.1236328125,0.9574887279421092,-7.166443693637848,0.2,9.23067855834961,-0.01941619731951505,4.945826979839999e-05,8800,0.014670283
