custom/avg_speed,custom/avg_center_dev,custom/total_distance,custom/routes_completed,custom/total_reward,custom/mean_reward,time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/entropy_loss,train/loss,train/value_loss,train/clip_fraction,train/std,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/approx_kl
,,,,,,13,13312,33,400,246.36363636363637,43.03019775757576,-2.909461146593094,0.5064857006072998,1.9689921602606772,0.10703125,1.0391571521759033,0.6760795712471008,120,0.2,-0.019955699110869318,9.758192449945601e-05,0.0092372345
15.432622675148874,0.427991671274338,2229.9947358579084,5.085603112840467,1959.7661026241078,0.3490855188144118,,,,,,,-2.9181341126561167,0.6613781452178955,2.817853881418705,0.10361328125,1.0424973964691162,0.7632203698158264,130,0.2,-0.013577665173215792,9.738176772505601e-05,0.004741715
,,,,,,14,14336,33,430,404.20588235294116,99.40371914705884,,,,,,,,,,,
,,,,,,15,15360,33,459,404.20588235294116,99.40371914705884,-2.921730451285839,1.3559746742248535,5.680161565542221,0.12158203125,1.0436047315597534,0.5674702823162079,140,0.2,-0.017240759951528163,9.718181856870401e-05,0.010440508
,,,,,,16,16384,33,489,404.20588235294116,99.40371914705884,-2.926182159781456,0.15808552503585815,1.620397374778986,0.13154296875,1.0468039512634277,0.6063707172870636,150,0.2,-0.014342282892903313,9.698207703039999e-05,0.007280686
,,,,,,17,17408,33,518,404.20588235294116,99.40371914705884,-2.9303894251585008,0.24001295864582062,1.6221050679683686,0.1205078125,1.0481802225112915,0.6897541284561157,160,0.2,-0.02357595617068,9.678254311014401e-05,0.018926863
,,,,,,18,18432,33,547,404.20588235294116,99.40371914705884,-2.9348251640796663,0.31256920099258423,2.030596385151148,0.08740234375,1.051215648651123,0.7910288274288177,170,0.2,-0.013609504632768221,9.658321680793602e-05,0.0107384315
,,,,,,19,19456,33,576,404.20588235294116,99.40371914705884,-2.9401382103562357,0.6235318779945374,2.009760391712189,0.12646484375,1.0538862943649292,0.6159521639347076,180,0.2,-0.024518513417569922,9.638409812377601e-05,0.013907624
17.98607870915921,0.4680821781271992,3000.3675002108794,6.388888888888889,2314.060963429333,0.3579367306155194,,,,,,,-2.943855506181717,0.9519306421279907,3.208203751593828,0.1103515625,1.0555200576782227,0.6060306131839752,190,0.2,-0.016702667757635938,9.6185187057664e-05,0.012825288
,,,,,,20,20480,33,606,577.3428571428572,162.67860677142858,,,,,,,,,,,
,,,,,,21,21504,33,634,577.3428571428572,162.67860677142858,-2.947585316002369,0.548582911491394,3.4100972190499306,0.10302734375,1.0573015213012695,0.6867320537567139,200,0.2,-0.014215836254879832,9.59864836096e-05,0.008736034
,,,,,,22,22528,33,664,577.3428571428572,162.67860677142858,-2.9518591701984405,1.3084821701049805,2.7409135453402995,0.09990234375,1.0597347021102905,0.7509683072566986,210,0.2,-0.015613228525035083,9.578798777958401e-05,0.009102637
,,,,,,23,23552,33,694,577.3428571428572,162.67860677142858,-2.9542695760726927,0.509662926197052,2.6033770352602006,0.10908203125,1.0602912902832031,0.483137845993042,220,0.2,-0.01834542371798307,9.5589699567616e-05,0.008690773
,,,,,,24,24576,33,723,577.3428571428572,162.67860677142858,-2.955626982450485,0.48282861709594727,1.9928688894957305,0.134375,1.061238408088684,0.6989485621452332,230,0.2,-0.018429086596006526,9.5391618973696e-05,0.01634442
,,,,,,25,25600,34,752,577.3428571428572,162.67860677142858,-2.960798014700413,0.2851089537143707,1.750416822731495,0.136328125,1.0658656358718872,0.8067581802606583,240,0.2,-0.02087730229832232,9.5193745997824e-05,0.015546252
19.213380450958685,0.3153489602174592,3000.3636924537714,5.775943396226415,2762.96880177537,0.4506554887906329,,,,,,,-2.9673109248280527,0.5155898332595825,2.0298339601606132,0.12705078125,1.0678260326385498,0.5489781200885773,250,0.2,-0.019620675483020024,9.499608064000002e-05,0.013682298
,,,,,,26,26624,34,781,731.5833333333334,234.90788944444446,,,,,,,,,,,
,,,,,,27,27648,34,810,731.5833333333334,234.90788944444446,-2.9720731124281885,1.0258556604385376,3.1141246527433397,0.08701171875,1.0707882642745972,0.5721486508846283,260,0.2,-0.01717381640046369,9.4798622900224e-05,0.012221633
19.495570125769063,0.3178905717794807,1227.4079093071632,4.1002178649237475,900.8508342396433,0.4398685714060758,,,,,,,-2.9776013478636743,0.8678213953971863,2.826672490686178,0.12529296875,1.074514389038086,0.6768684685230255,270,0.2,-0.021787776082055642,9.4601372778496e-05,0.0107693225
,,,,,,28,28672,34,839,767.1351351351351,252.9053958918919,,,,,,,,,,,
,,,,,,29,29696,34,868,767.1351351351351,252.9053958918919,-2.9838815316557885,1.0270695686340332,4.785729730129242,0.08369140625,1.0770660638809204,0.387875497341156,280,0.2,-0.019595808075973765,9.4404330274816e-05,0.01097478
,,,,,,30,30720,34,897,767.1351351351351,252.9053958918919,-2.9885559245944022,0.6580053567886353,2.7360494382679463,0.1494140625,1.0792756080627441,0.2759479880332947,290,0.2,-0.020725070137996227,9.420749538918402e-05,0.014476631
,,,,,,31,31744,34,926,767.1351351351351,252.9053958918919,-2.9924626991152765,0.5117681622505188,2.1824868436902762,0.12490234375,1.082500696182251,0.38218116760253906,300,0.2,-0.02122424533008598,9.40108681216e-05,0.012464948
,,,,,,32,32768,34,954,767.1351351351351,252.9053958918919,-2.998673510551453,0.749915361404419,2.6045156069099904,0.1279296875,1.085508108139038,0.6767867803573608,310,0.2,-0.027750639605801552,9.3814448472064e-05,0.017305452
,,,,,,33,33792,34,983,767.1351351351351,252.9053958918919,-3.0022588849067686,0.1977727711200714,1.4642242148518563,0.19521484375,1.0864882469177246,0.7508244216442108,320,0.2,-0.02314667362952605,9.3618236440576e-05,0.02037382
19.71182832017697,0.23529588714606825,3000.0094686846714,6.928358208955224,2981.9122703639305,0.5130612990990934,,,,,,,-3.0067946717143057,0.45548194646835327,2.1341289076954126,0.1123046875,1.0898325443267822,0.6207919716835022,330,0.2,-0.025654344126814978,9.342223202713599e-05,0.012495508
,,,,,,34,34816,34,1012,899.8684210526316,324.72043547368423,,,,,,,,,,,
,,,,,,35,35840,34,1040,899.8684210526316,324.72043547368423,-3.012062320113182,1.1554791927337646,6.6388916276395324,0.07353515625,1.0929808616638184,0.3930867910385132,340,0.2,-0.01598495537182316,9.322643523174401e-05,0.0106208585
,,,,,,36,36864,34,1069,899.8684210526316,324.72043547368423,-3.0163858398795127,0.7013554573059082,1.8695501659065485,0.128515625,1.094208836555481,0.4461212754249573,350,0.2,-0.020191731111845003,9.303084605440001e-05,0.013242877
,,,,,,37,37888,34,1098,899.8684210526316,324.72043547368423,-3.0182857304811477,0.5478833317756653,2.139622965455055,0.17373046875,1.0956306457519531,0.7111124694347382,360,0.2,-0.02981740235700272,9.2835464495104e-05,0.032801397
,,,,,,38,38912,34,1126,899.8684210526316,324.72043547368423,-3.0244120761752127,0.5159727334976196,1.7215448826551438,0.19833984375,1.101419448852539,0.7134029865264893,370,0.2,-0.016665864153765142,9.2640290553856e-05,0.014699673
,,,,,,39,39936,34,1155,899.8684210526316,324.72043547368423,-3.0374708846211433,0.4410359859466553,1.8838736824691296,0.1513671875,1.110095739364624,0.706612765789032,380,0.2,-0.023028908297419548,9.2445324230656e-05,0.014457189
18.62713297712813,0.21218087826745016,3000.011775564635,7.150224215246637,3137.4978550169644,0.53105921716604,,,,,,,-3.04927885979414,0.20393645763397217,1.1701591201126575,0.162890625,1.1127557754516602,0.8106866478919983,390,0.2,-0.021420868439599873,9.225056552550401e-05,0.026170652
,,,,,,40,40960,34,1184,1028.2564102564102,396.8419630769231,,,,,,,,,,,
,,,,,,41,41984,34,1213,1028.2564102564102,396.8419630769231,-3.0518541052937507,0.6573349833488464,5.842375425994396,0.13271484375,1.115187406539917,0.31969523429870605,400,0.2,-0.014767203136580065,9.205601443840001e-05,0.021807883
,,,,,,42,43008,34,1242,1028.2564102564102,396.8419630769231,-3.0557547211647034,0.4864519238471985,1.781714541837573,0.15302734375,1.1159155368804932,0.7093740105628967,410,0.2,-0.017504844820359723,9.1861670969344e-05,0.014896689
,,,,,,43,44032,34,1271,1028.2564102564102,396.8419630769231,-3.058826743066311,0.20271581411361694,1.0827207868918776,0.1955078125,1.120224952697754,0.6592157781124115,420,0.2,-0.016105579951545223,9.1667535118336e-05,0.014536375
,,,,,,44,45056,34,1299,1028.2564102564102,396.8419630769231,-3.065190316736698,0.5799189209938049,2.1603010438382624,0.204296875,1.1222254037857056,0.43608784675598145,430,0.2,-0.02219220078550279,9.147360688537602e-05,0.012631545
,,,,,,45,46080,34,1328,1028.2564102564102,396.8419630769231,-3.0659899353981017,0.2087554633617401,1.3155326355248689,0.149609375,1.1218321323394775,0.6777105033397675,440,0.2,-0.023625736113172025,9.1279886270464e-05,0.012900034
19.51245163428237,0.21011705913462567,3000.110844142502,7.090243902439024,3583.5602340734263,0.5675578451177425,,,,,,,-3.0682534754276274,0.13547122478485107,1.1037990674376488,0.185546875,1.1251327991485596,0.626556932926178,450,0.2,-0.0211987893038895,9.10863732736e-05,0.019727938
,,,,,,46,47104,34,1358,1160.375,476.50903560000006,,,,,,,,,,,
,,,,,,47,48128,34,1387,1160.375,476.50903560000006,-3.073708416521549,2.3770217895507812,5.755393644422293,0.13408203125,1.1269868612289429,0.3582684397697449,460,0.2,-0.01834861440001987,9.089306789478399e-05,0.008850316
,,,,,,48,49152,34,1416,1160.375,476.50903560000006,-3.0763906612992287,0.40233317017555237,1.8329400818794965,0.13125,1.1285791397094727,0.6754920482635498,470,0.2,-0.021138058305950835,9.069997013401601e-05,0.012929343
,,,,,,49,50176,34,1445,1160.375,476.50903560000006,-3.076943579316139,1.123322606086731,2.5559932749718426,0.19189453125,1.1270174980163574,0.7523252815008163,480,0.2,-0.021419107902329416,9.050707999129601e-05,0.017548691
,,,,,,50,51200,34,1474,1160.375,476.50903560000006,-3.0790274783968927,0.4218456745147705,1.6971970062702895,0.18134765625,1.1318776607513428,0.74053755402565,490,0.2,-0.024912436187150888,9.0314397466624e-05,0.028979074
,,,,,,51,52224,34,1502,1160.375,476.50903560000006,-3.0829674899578094,0.5295060873031616,2.28951373398304,0.14208984375,1.1308438777923584,0.6195365786552429,500,0.2,-0.023674742504954337,9.012192255999999e-05,0.02419177
20.69319777681458,0.22090154201223935,3000.198434246646,6.6688829787234045,3398.6150979609515,0.5822537430119842,,,,,,,-3.082521176338196,0.17200590670108795,1.3291696596890687,0.210546875,1.1320326328277588,0.6790732145309448,510,0.2,-0.02457537943846546,8.9929655271424e-05,0.02270817
,,,,,,52,53248,34,1531,1274.4146341463415,547.7790565121952,,,,,,,,,,,
,,,,,,53,54272,34,1560,1274.4146341463415,547.7790565121952,-3.0861860662698746,0.5631712675094604,5.197860971093178,0.171875,1.1353659629821777,0.4841776490211487,520,0.2,-0.02140436608460732,8.973759560089601e-05,0.01777299
,,,,,,54,55296,34,1589,1274.4146341463415,547.7790565121952,-3.0901168912649153,0.4021291434764862,1.7934020165354014,0.166015625,1.1371290683746338,0.6480927169322968,530,0.2,-0.019449973292648793,8.9545743548416e-05,0.013736789
,,,,,,55,56320,34,1618,1274.4146341463415,547.7790565121952,-3.097626158595085,0.22487342357635498,1.3460443809628486,0.168359375,1.1443591117858887,0.6954452097415924,540,0.2,-0.026847776875365527,8.9354099113984e-05,0.015557426
,,,,,,56,57344,34,1647,1274.4146341463415,547.7790565121952,-3.104970097541809,0.2183952033519745,1.067207800410688,0.18935546875,1.1441757678985596,0.7865258455276489,550,0.2,-0.018350220657885073,8.91626622976e-05,0.02735381
,,,,,,57,58368,34,1676,1274.4146341463415,547.7790565121952,-3.107550764083862,0.16397245228290558,1.158312277495861,0.206640625,1.1470872163772583,0.6819058358669281,560,0.2,-0.02366897609899752,8.897143309926401e-05,0.021317191
20.34947650483314,0.20650253095877322,3000.1222696695477,6.065573770491803,3728.9229432627367,0.6023135104607877,,,,,,,-3.1153686940670013,0.2588379383087158,1.582442658022046,0.1642578125,1.15378737449646,0.47543543577194214,570,0.2,-0.029674879391677678,8.878041151897601e-05,0.01819133
,,,,,,58,59392,34,1705,1391.452380952381,623.5197355952382,,,,,,,,,,,
,,,,,,59,60416,34,1733,1391.452380952381,623.5197355952382,-3.1250008180737496,0.33391073346138,3.0758462376892566,0.16015625,1.1578830480575562,0.34191256761550903,580,0.2,-0.01759267853340134,8.8589597556736e-05,0.01696892
,,,,,,60,61440,34,1762,1391.452380952381,623.5197355952382,-3.131827765703201,0.4100118577480316,1.9772588171064853,0.2033203125,1.1624119281768799,0.7371242046356201,590,0.2,-0.014515423332341015,8.8398991212544e-05,0.060254604
,,,,,,61,62464,34,1790,1391.452380952381,623.5197355952382,-3.139371344447136,0.47634342312812805,1.2447273094207048,0.2361328125,1.1658055782318115,0.8405699133872986,600,0.2,-0.01862850447068922,8.82085924864e-05,0.019497044
,,,,,,62,63488,34,1819,1391.452380952381,623.5197355952382,-3.144387362897396,0.4024142324924469,1.6336440689861775,0.20244140625,1.1688120365142822,0.8183618932962418,610,0.2,-0.01970777501119301,8.801840137830402e-05,0.024341878
20.919182999908678,0.2253778692516623,3000.032712175511,7.017021276595744,3649.2562737336734,0.6030831719936661,,,,,,,-3.151467300951481,0.15447182953357697,1.0993694841861725,0.17041015625,1.1739380359649658,0.8335219025611877,620,0.2,-0.02618782253121026,8.782841788825601e-05,0.017337594
,,,,,,63,64512,34,1849,1499.7906976744187,693.884880139535,,,,,,,,,,,
,,,,,,64,65536,34,1877,1499.7906976744187,693.884880139535,-3.157353436946869,1.7347538471221924,6.795483890175819,0.12998046875,1.17596435546875,0.273806095123291,630,0.2,-0.01857286227750592,8.7638642016256e-05,0.013558417
,,,,,,65,66560,34,1905,1499.7906976744187,693.884880139535,-3.163007678091526,0.27830272912979126,0.9788368389010429,0.2111328125,1.181002140045166,0.6525971293449402,640,0.2,-0.029977432894520463,8.7449073762304e-05,0.031017024
,,,,,,66,67584,34,1934,1499.7906976744187,693.884880139535,-3.1734239876270296,0.23407068848609924,1.2066859304904938,0.2234375,1.1873741149902344,0.8180483132600784,650,0.2,-0.02652514264918864,8.725971312640001e-05,0.016779844
,,,,,,67,68608,34,1963,1499.7906976744187,693.884880139535,-3.1807722091674804,0.4880283772945404,1.234270942211151,0.19501953125,1.1895204782485962,0.7886535376310349,660,0.2,-0.02837703578406945,8.707056010854401e-05,0.025796562
,,,,,,68,69632,34,1992,1499.7906976744187,693.884880139535,-3.188928647339344,0.13450537621974945,1.1111383823677898,0.18291015625,1.196757435798645,0.7136465609073639,670,0.2,-0.028686206793645398,8.6881614708736e-05,0.022530835
20.226824032289784,0.17719983515229068,3050.2866454049945,7.010989010989011,3862.5719097800493,0.640346802019239,,,,,,,-3.198259910941124,0.36133259534835815,1.2341944247484207,0.1998046875,1.201589822769165,0.63331139087677,680,0.2,-0.025154647178715094,8.669287692697601e-05,0.022576835
,,,,,,69,70656,34,2021,1602.7727272727273,765.8996722500001,,,,,,,,,,,
,,,,,,70,71680,34,2049,1602.7727272727273,765.8996722500001,-3.2063111901283263,3.545081853866577,6.665296699106693,0.148828125,1.206516981124878,0.09696710109710693,690,0.2,-0.015555935926386155,8.6504346763264e-05,0.014120906
,,,,,,71,72704,34,2077,1602.7727272727273,765.8996722500001,-3.2149714902043343,0.4652753472328186,1.5929084062576293,0.20625,1.212972640991211,0.4541495442390442,700,0.2,-0.032396395021351054,8.631602421760002e-05,0.026343457
,,,,,,72,73728,34,2108,1602.7727272727273,765.8996722500001,-3.2265140891075133,0.05933287739753723,0.9125987235456705,0.2462890625,1.2193162441253662,0.8157655596733093,710,0.2,-0.024384576349984855,8.6127909289984e-05,0.03045112
,,,,,,73,74752,34,2137,1602.7727272727273,765.8996722500001,-3.2325544014573095,0.1591711789369583,1.2381953705102204,0.18271484375,1.2205976247787476,0.20107465982437134,720,0.2,-0.026651778141967952,8.5940001980416e-05,0.020845305
,,,,,,74,75776,34,2165,1602.7727272727273,765.8996722500001,-3.2368181899189947,0.545952558517456,1.1695211175829172,0.25830078125,1.224456787109375,0.6782457530498505,730,0.2,-0.02314027081010863,8.5752302288896e-05,0.043286968
,,,,,,75,76800,34,2194,1602.7727272727273,765.8996722500001,-3.2425700649619102,0.08278705179691315,1.1622103109955788,0.1921875,1.2274938821792603,0.2168446183204651,740,0.2,-0.02335311165661551,8.5564810215424e-05,0.023600448
20.65960625749588,0.19892097581674792,3000.0727268984774,7.4035087719298245,4052.230787352362,0.6418867079601397,,,,,,,-3.2451556250452995,0.2529667019844055,1.028309586085379,0.22744140625,1.2275614738464355,0.7482335567474365,750,0.2,-0.03171167121035978,8.537752576e-05,0.024058117
,,,,,,76,77824,34,2223,1707.4222222222222,838.9284632000001,,,,,,,,,,,
,,,,,,77,78848,34,2252,1707.4222222222222,838.9284632000001,-3.2462146863341332,0.7890511751174927,6.765637846291066,0.1517578125,1.2287306785583496,0.273373007774353,760,0.2,-0.017839478014502676,8.5190448922624e-05,0.019288253
,,,,,,78,79872,35,2281,1707.4222222222222,838.9284632000001,-3.2495549276471136,0.6249576807022095,1.4320101611316205,0.1837890625,1.2311276197433472,0.4972371459007263,770,0.2,-0.026028663868783043,8.5003579703296e-05,0.018057205
,,,,,,79,80896,35,2309,1707.4222222222222,838.9284632000001,-3.253340595960617,0.18338389694690704,1.0795033309608697,0.1794921875,1.2340117692947388,0.6868295967578888,780,0.2,-0.022480115556390956,8.481691810201601e-05,0.013608487
,,,,,,80,81920,35,2339,1707.4222222222222,838.9284632000001,-3.2601066708564757,0.26206231117248535,1.3317567890509963,0.1708984375,1.2399446964263916,0.28579115867614746,790,0.2,-0.028806811897084117,8.463046411878401e-05,0.020346422
21.196019673679796,0.18444588365111456,3147.1473265995737,7.002597402597402,3620.567622635521,0.652589694058313,,,,,,,-3.2686838507652283,0.3693670332431793,1.3201932478696108,0.2271484375,1.2447013854980469,0.5413051247596741,800,0.2,-0.025049534096615388,8.444421775360002e-05,0.029355591
,,,,,,81,82944,35,2368,1790.891304347826,899.3980931956523,,,,,,,,,,,
,,,,,,82,83968,35,2397,1790.891304347826,899.3980931956523,-3.274828831851482,3.4208617210388184,7.728859454020858,0.1392578125,1.2466256618499756,0.10688978433609009,810,0.2,-0.017090310173807667,8.4258179006464e-05,0.014773963
,,,,,,83,84992,35,2426,1790.891304347826,899.3980931956523,-3.277961055934429,0.9023463129997253,2.956452119350433,0.11884765625,1.2488267421722412,0.5802337527275085,820,0.2,-0.02831623554811813,8.4072347877376e-05,0.02132795
,,,,,,84,86016,35,2455,1790.891304347826,899.3980931956523,-3.2815922513604163,0.14181560277938843,1.034061106108129,0.16298828125,1.2513999938964844,0.768842875957489,830,0.2,-0.024899685999844223,8.388672436633601e-05,0.022044303
,,,,,,85,87040,35,2483,1790.891304347826,899.3980931956523,-3.284333062171936,0.29560762643814087,1.2576814725995065,0.18427734375,1.2528029680252075,0.7755740284919739,840,0.2,-0.022017568012233823,8.3701308473344e-05,0.023996372
,,,,,,86,88064,35,2512,1790.891304347826,899.3980931956523,-3.2867493733763693,0.12926572561264038,1.1589683135971427,0.21455078125,1.2540643215179443,0.7490164935588837,850,0.2,-0.02291045282036066,8.35161001984e-05,0.025639674
21.29264531917232,0.1807850401234584,3000.081574051641,6.410774410774411,3812.599306697067,0.6609915580265372,,,,,,,-3.2924728989601135,0.08809849619865417,1.0965058084577322,0.1962890625,1.260608196258545,0.7606106102466583,860,0.2,-0.02026189775788225,8.3331099541504e-05,0.017936721
,,,,,,87,89088,35,2541,1875.4893617021276,961.3803279787236,,,,,,,,,,,
,,,,,,88,90112,35,2570,1875.4893617021276,961.3803279787236,-3.3012963727116587,0.8387457132339478,7.914501801133156,0.1427734375,1.2646052837371826,0.39138561487197876,870,0.2,-0.013199022912885994,8.3146306502656e-05,0.011724754
,,,,,,89,91136,35,2599,1875.4893617021276,961.3803279787236,-3.304590767621994,0.28182417154312134,1.4011411108076572,0.17177734375,1.264678716659546,0.014230012893676758,880,0.2,-0.02934935542871244,8.2961721081856e-05,0.020062013
,,,,,,90,92160,35,2627,1875.4893617021276,961.3803279787236,-3.306168241798878,0.09704764187335968,1.4205664144828916,0.203125,1.2686502933502197,0.6237551271915436,890,0.2,-0.031855692807585004,8.2777343279104e-05,0.026643233
